Id,SalePrice
2735,119357.07738355834
2736,142275.00139264276
2737,114522.54723554436
2738,151384.48423164993
2739,168735.22837669592
2740,137058.21876213633
2741,134507.60572144974
2742,163567.12126352137
2743,129438.1613549744
2744,153288.42115202863
2745,141858.95403689845
2746,133106.78188295546
2747,150270.6020174096
2748,111731.91270443238
2749,122654.55071531104
2750,117898.38143258047
2751,117935.19221330795
2752,222823.12163204935
2753,148350.5216908186
2754,246358.3924614376
2755,133200.58179015867
2756,94425.05277026274
2757,86372.86993615708
2758,101210.92551226735
2759,135533.24678453428
2760,127365.425132452
2761,139768.4797555144
2762,140026.76685615376
2763,196489.69531374468
2764,153645.42359546863
2765,262622.9792945823
2766,115797.37938325043
2767,90029.83671295331
2768,121979.8883711457
2769,130530.33534605005
2770,145527.43712814886
2771,110893.61338558806
2772,103032.90633816094
2773,149136.7134970912
2774,123302.63667827428
2775,139991.8895974441
2776,139984.41222600738
2777,136940.9937474715
2778,126240.5616411739
2779,123167.44792608998
2780,104827.61189556605
2781,98348.06958042823
2782,96519.7814336852
2783,90006.67020145433
2784,121801.12625959191
2785,119951.00135067652
2786,72028.27340129655
2787,114636.62327837842
2788,87931.67908843681
2789,193781.78560725288
2790,93440.19351301316
2791,114236.38706912404
2792,79311.4289418394
2793,157854.3306189003
2794,89227.49729519308
2795,121308.23386114709
2796,96350.57580259506
2797,207115.99876261188
2798,118572.80876804156
2799,102219.67489098912
2800,84575.52172316147
2801,113759.26086334953
2802,122634.13047570684
2803,180201.0202780499
2804,136759.50183547594
2805,102025.93572957312
2806,98644.47004618328
2807,154474.45789246168
2808,140095.12091637112
2809,128389.02886211615
2810,122300.41245945686
2811,156424.7971984066
2812,158640.66625748354
2813,186550.45735092257
2814,186235.69569914736
2815,112861.54093433142
2816,208174.1226045167
2817,133003.21203251954
2818,118872.8197712291
2819,165701.2866725793
2820,134110.5842598427
2821,119860.0646384074
2822,185072.1266776365
2823,282076.95047233487
2824,163486.55024711599
2825,142529.0216136916
2826,128694.06658139288
2827,139086.81674325478
2828,233475.66276690006
2829,205908.07683223017
2830,227612.51812521383
2831,195760.19558099797
2832,234519.9158320058
2833,264662.01421624754
2834,208032.68602118015
2835,233873.18399709478
2836,191646.15698681702
2837,167637.71735474645
2838,143496.1195983427
2839,173353.5112465498
2840,198334.00849945575
2841,205196.68448398873
2842,225813.85108365916
2843,139666.93698390707
2844,155991.76303364613
2845,109892.19808271423
2846,203861.7340407475
2847,198228.25600445352
2848,222785.56939952692
2849,198497.7412391125
2850,288810.0593739653
2851,223269.37161874527
2852,238719.23576819708
2853,235163.37102665042
2854,152598.47929929884
2855,205751.3876822597
2856,199839.80431191693
2857,190691.9505216694
2858,197059.5352610335
2859,119339.71011053589
2860,117210.74191873668
2861,122009.2448019761
2862,203694.71598592575
2863,132729.90411104294
2864,240832.3131078
2865,152729.1301960644
2866,181430.30892755382
2867,94400.51358784201
2868,119432.90642033124
2869,119397.14077166456
2870,132384.60375335874
2871,99188.16760917014
2872,69279.98201545866
2873,108850.455451222
2874,124232.6322605578
2875,127299.28947903721
2876,166508.99527391067
2877,120234.56681201493
2878,150336.88539295283
2879,129715.19142378561
2880,107923.54411878285
2881,131519.0085054028
2882,135236.20428745495
2883,155750.75576930746
2884,196885.91101636583
2885,161592.59612479262
2886,193377.8441314349
2887,104193.00373737568
2888,128162.12239258172
2889,72179.2727257369
2890,91540.73765304498
2891,138055.6956504017
2892,68804.7792879295
2893,100014.82853263196
2894,68971.30108594305
2895,270233.64952400146
2896,247239.31147401046
2897,213006.79593320726
2898,179673.79615125724
2899,214184.15981715292
2900,158118.8998994456
2901,179601.79021270364
2902,179903.35351414868
2903,316187.1836815784
2904,333224.3718054247
2905,83367.01645262178
2906,229080.49790994913
2907,123712.02402592717
2908,124699.37731595557
2909,173636.68733538597
2910,87650.35326406755
2911,106487.52356064413
2912,146495.80781495853
2913,102447.344465797
2914,94200.85029385141
2915,94200.85029385141
2916,103645.70314038193
2917,154350.61059546118
2918,118662.78972024134
2919,234024.8856798713
